document_id,file_name,district_name,chunk_index,quote,subject_text,acting_party,protected_party,modal,negation,voice,verb_lexical_category,statement_type,llm_judgment,statement_type_match,modal_strength,topic,notes
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,144,it will bargain with the UNION over the impacts and effects of the contract on the bargaining unit.,it,management,worker,will,False,active,plain,obligation,obligation,True,0.9,other,Extracted from conditional sentence structure.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,144,"At the end of each semester, teachers shall be provided a sufficient amount of nonteaching time during the school day to complete cumulative record cards, registration cards, emergency information cards and transfer records",teachers,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,"teachers shall be provided a sufficient amount of nonteaching time during the school day to complete cumulative record cards, registration cards, emergency information cards and transfer records for students.",teachers,worker,worker,shall,False,passive,rights_passive,right,right,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,The BOARD will provide employees a $500 stipend for each semester that the employee who regularly serves as an interpreter at IEP meetings until such time as the BOARD establishes an internal certification process.,The BOARD,management,worker,will,False,active,plain,obligation,obligation,True,0.9,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,any employee who obtains the certification will receive the stipend so long as the employee agrees to interpret at IEP meetings.,any employee who obtains the certification,worker,worker,will,False,active,rights_active,right,right,True,0.9,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,The BOARD and the UNION shall cooperatively plan,The BOARD and the UNION,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,Compound subject acting jointly; clause split per instructions
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,"The BOARD and the UNION shall jointly fund annual information and training sessions on student loans, loan forgiveness, and debt reduction for all interested CPS staff, students and families.",The BOARD and the UNION,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,professional_development,Shared obligation
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,The BOARD and the UNION agree that standing committees shall be established as set forth in this Article.,The BOARD and the UNION,other,worker,,False,active,plain,other,other,True,0.0,other,Joint agreement establishing committees
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,The parties also agree to establish joint BOARD-UNION study committees on an ad hoc basis.,The parties,other,worker,,False,active,plain,other,other,True,0.0,other,Joint agreement clause
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,All joint BOARD-UNION committees established through the provisions of this Agreement shall submit their reports to the Chief Executive Officer.,All joint BOARD-UNION committees established through the provisions of this Agreement,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,a copy of the committee’s report shall be provided to the UNION and to the appointed committee members.,a copy of the committee’s report,other,worker,shall,False,passive,rights_passive,right,right,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,The Chief Executive Officer will provide to the UNION and to each appointed committee member the Chief Executive Officer’s recommendations pertaining to the committee’s report before it is discharged.,The Chief Executive Officer,management,worker,will,False,active,plain,obligation,obligation,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,"Unless otherwise agreed, committees created pursuant this Article shall have ten members with five individuals designated by the Chief Executive Officer and five individuals designated by the UNION President.",committees created pursuant this Article,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,Typographical error in source ('pursuant this') preserved verbatim
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,A standing Career and Technical Education Committee is established to study and make recommendations with respect to Career and Technical Education programs and issues.,A standing Career and Technical Education Committee,other,worker,,False,passive,plain,other,other,True,0.0,other,Establishment clause
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,"The committee will study CTE programs and career academy curricula, funding and other issues related to the operations of CTE programs and career academies.",The committee,other,worker,will,False,active,plain,obligation,obligation,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,Annually in March the committee shall submit recommendations to the CEO for implementation in July.,the committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,145,A standing Early Childhood Education Committee is established to study and make recommendations with respect to Early Childhood Education programs and issues.,A standing Early Childhood Education Committee,other,worker,,False,passive,plain,other,other,True,0.0,other,Establishment clause
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,146,"The BOARD will receive recommendations from the Student Discipline, Truancy and School Safety Committee to improve the culture and climate of the schools in order to implement the BOARD’s commitment to Restorative Justice practices, Social Emotional Learning, Safety, Security and fidelity in student attendance reporting.",The BOARD,management,worker,will,False,active,plain,obligation,obligation,True,0.9,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,146,"The Committee shall investigate workload complaints from bargaining unit employees working with students with disabilities, including special education teachers, clinicians and counselors.",The Committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,146,"The Committee shall make recommendations to the Chief Executive Officer, with a copy to the UNION President.",The Committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,146,A work committee shall investigate workload complaints from clinicians working with students.,A work committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,146,"The committee shall investigate and make recommendations about hiring additional clinicians to reduce current workload, as well as pipeline programs for hard to staff clinician disciplines.",The committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,146,"The Committee shall submit recommendations to the Chief Executive Officer, with a copy to the Union President.",The Committee,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,146,"The BOARD agrees to commit $2,500,000 per year during this Agreement to fund costs associated with workload reduction as jointly recommended by the Special Education Committee, the Counselor and Case Management Committee, and the Clinician Work Load Committee.",The BOARD,management,worker,,False,active,plain,other,obligation,False,0.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,147,"The parties shall establish an Advisory Committee on Budget, consisting of two (2) elected representatives of the Chicago Teachers Union, two (2) members of the Chicago Board of Education, and the Chief Financial Officer of the Chicago Board of Education (or the equivalent position), whose purpose is to conduct monthly meetings upon the request of either party for the purpose of making a recommendation to the BOARD for its annual budget.",The parties,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,147,The committee shall be allowed access to all relevant information pertaining to the BOARD’s budget,The committee,other,worker,shall,False,passive,permission_verb,permission,permission,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,147,its meetings may include invited guests as agreed by the committee.,its meetings,other,worker,may,False,active,plain,permission,permission,True,0.3,other,Subject refers to committee meetings rather than a direct party.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,148,The Joint Committee will have $5 million annually above and beyond the current budget allocation for sports administration.,The Joint Committee,other,worker,will,False,active,plain,obligation,obligation,True,0.9,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,148,The BOARD shall fund a School Community Representative at each school with 75 to 139 students in temporary living situations (STLS).,The BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,148,The BOARD shall fund two School Community Representatives in schools with 140 or more students in temporary living situations.,The BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,148,"The School Community Representative will be responsible for STLS coordination and actively work to remove barriers to enrollment, healthcare intervention, provide support and resources for families to access to housing, early intervention, attendance and success, and all other responsibilities per federal guidelines for students with the STLS designation.",The School Community Representative,other,management,will,False,active,plain,obligation,obligation,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,149,"The BOARD shall also provide paid stipends to schools for STLS Liaisons, according to the following schedule:",The BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,149,The Board shall establish a quarterly meeting with the CTU that enables the parties to evaluate the efficacy of services to homeless students alongside leaders in CPS’ STLS Department.,The Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,Source text contains page number artifact '202' between 'the' and 'CTU'.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,149,"The BOARD and the UNION agree to urge the publishers of standardized tests for students to include questions as appropriate on the contributions of African-Americans, Latinos, Asian-Americans and other minority groups and women to world and United States history; labor history; and the struggle for human rights and gender equality in the world and United States past and present.",The BOARD and the UNION,other,worker,,False,active,plain,other,other,True,0.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,149,The BOARD and the UNION shall work collaboratively in a CTU/CPS Joint Standing Bilingual Education Committee to assess the bilingual education programs across the district to identify and to assist in planning on how to address areas of need.,The BOARD and the UNION,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,149,"The BOARD shall provide consistent, high quality, paid professional development related to instruction for English Learners during the school day to teachers who provide instruction to English Learners in grades Pre-K to 12th.",The BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,professional_development,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,149,"This professional development may, but not solely be delivered by the English Learner Program Teacher.",This professional development,other,management,may,False,passive,permission_verb,permission,permission,True,0.3,professional_development,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,Principals shall inform bilingual education teachers at the end of the school year for the upcoming school year the amount of funds that have been allo- cated in the school budget for bilingual education re- sources and materials,Principals,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,and shall work with the bilingual education teachers to identify which resources and materials will be purchased to best serve the needs of English Learners.,Principals,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,Subject omitted in text; refers to Principals.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Principals shall be encouraged to use Guidance, developed by the Joint Bilingual Education Committee, on the allocation and use of these funds.",Principals,management,management,shall,False,passive,plain,obligation,other,False,1.0,other,Use of 'encouraged' suggests non-binding recommendation despite 'shall'.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,The BOARD will offer at least 50% reduced tuition opportunities with partner universities for teachers to earn their Bilingual and/or ESL endorsement.,The BOARD,management,worker,will,False,active,plain,obligation,obligation,True,0.9,professional_development,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,The English Learner Program Teacher posi- tion shall be staffed by the English Learner Program Teacher,The English Learner Program Teacher position,management,management,shall,False,passive,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"The roles, responsi- bilities, and duties will be published annually by the Office of Language and Cultural Education.","The roles, responsibilities, and duties",management,management,will,False,passive,plain,obligation,obligation,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"The En- glish Learner Program Teacher shall not be tasked with responsibilities outside of the scope of this role (ex. World Language Instruction, Substitute teaching, lunch duty, etc.).",The English Learner Program Teacher,worker,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Starting in the 2020-21 school year, the BOARD shall fund a Half-Time English Learner Pro- gram Teacher position for schools with 20-150 En- glish Learners, a Full-Time English Learner Program Teacher for schools with 150 to 600 English Learners, 2 full-time positions for schools with more than 600 English Learners.",the BOARD,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Schools with 1-49 English Learners shall receive a stipend of $1,000 for the role of English Learner program coordination.",Schools with 1-49 English Learners,management,management,shall,False,active,rights_active,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Schools with 50-99 English Learners shall receive a stipend of $1,500.",Schools with 50-99 English Learners,management,management,shall,False,active,rights_active,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Schools with 100-199 English Learners shall receive a stipend of $2,000.",Schools with 100-199 English Learners,management,management,shall,False,active,rights_active,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Schools with 200-249 English Learners shall receive a stipend of $2,500.",Schools with 200-249 English Learners,management,management,shall,False,active,rights_active,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Schools with 250 or more English Learners shall receive a sti- pend of $3,000.",Schools with 250 or more English Learners,management,management,shall,False,active,rights_active,right,right,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,150,"Starting in the second semester of 2019-2020 school year where possible and otherwise at the begin- ning of the 2020-2021 school year, an English Learner Program Teacher at schools with 20 or more English Learners shall have at least 50% of their time desig- nated for English Learner Program Teacher coordi- nation duties ex",an English Learner Program Teacher at schools with 20 or more English Learners,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,Text truncated at the end.
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,an English Learner Program Teacher at schools with 20 or more English Learners shall have at least 50% of their time designated for English Learner Program Teacher coordination duties exclusive of their teaching duties.,an English Learner Program Teacher at schools with 20 or more English Learners,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,An English Learner Program Teacher at schools with 250 or more English Learners shall have 100% of their time designated for English Language Program Teacher duties program coordination duties.,An English Learner Program Teacher at schools with 250 or more English Learners,worker,worker,shall,False,active,plain,obligation,obligation,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,The ELPT shall not be the sole person responsible for providing English Learner services for English Learners without a certified Bilingual and/or English as a Second Language teacher except schools with 19 or fewer English Learners.,The ELPT,worker,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,workload,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,Teachers in schools with 1-19 English Learners shall have the option to accept or reject the principal’s assignment of the English Learner Program Coordinator Teacher role compensated with the stipend.,Teachers in schools with 1-19 English Learners,worker,worker,shall,False,active,plain,obligation,right,False,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,"If no one accepts the role then the Principal shall assign it to a qualified administrator and when not possible, to a qualified teacher.",the Principal,management,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,English Learner Program Teachers shall not be considered part of the administrative team,English Learner Program Teachers,worker,worker,shall,True,passive,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,split from compound sentence
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,the recommendations made by the English Learner Program Teachers in accordance with CPS policy and state law shall be considered by Principals when making educational decisions that affect English Learners.,the recommendations made by the English Learner Program Teachers in accordance with CPS policy and state law,other,worker,shall,False,passive,plain,obligation,obligation,True,1.0,teacher_rights_and_conduct,split from compound sentence
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,the BOARD shall work with the CTU/CPS Joint Standing Bilingual Education Committee to recommend ways in which the Board/CEO can minimize or remove obstacles to volunteer opportunities for parents English Learners.,the BOARD,management,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,"the BOARD and UNION jointly declare that the buildings and grounds of CPS Schools are sanctuary spaces for all students, parents, administrators, bargaining unit members, and community members at the school for school-related business and jointly commit to defend the right to a free and safe learning environment to the extent permitted by law.",the BOARD and UNION,other,worker,,False,active,plain,other,other,True,0.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,151,School personnel shall not inquire about or record a student’s or a family me,School personnel,management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,truncated at end of chunk
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,School personnel shall not inquire about or record a student’s or a family member’s immigration status,School personnel,worker,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,nor shall the Board collect or retain information regarding the immigration status of any CPS students or their families.,the Board,management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,CPS shall not disclose to ICE any information regarding the immigration status of any CPS student.,CPS,management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,CPS will not disclose to anyone other than ICE any immigration information pertaining to any CPS student except pursuant to the Family Educational Rights and Privacy Act.,CPS,management,management,will,True,active,plain,prohibition,prohibition,True,0.9,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,and shall not voluntarily divulge information to immigration agents to the fullest extent possible under the law.,BOARD,management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,"Subject omitted in text, refers to BOARD from preceding clause."
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,"CPS administration shall verify the immigration agent’s credentials, ask the agent why the agent is requesting access, and require a criminal judicial warrant signed by a federal judge.",CPS administration,management,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,"CPS shall not admit ICE agents based upon an administrative warrant, ICE detainer, or other document issued by an agency enforcing civil immigration law.",CPS,management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,the BOARD and the UNION shall meet to develop a training program for staff on how to appropriately respond to ICE agents should they request entrance to the school facilities or grounds as well as proactive steps to aid students and families in obtaining legal or other assistance with immigration enforcement actions.,the BOARD and the UNION,other,worker,shall,False,active,plain,obligation,obligation,True,1.0,safety_and_working_conditions,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,The BOARD and UNION shall also discuss matters pertaining to the issues of Sanctuary employers and schools as requested.,The BOARD and UNION,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,CPS Employees shall not face any BOARD discipline for following the policies contained in this Article.,CPS Employees,worker,worker,shall,True,active,plain,prohibition,prohibition,True,1.0,teacher_rights_and_conduct,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,The provisions contained within this article shall in no way prohibit the BOARD from honoring and complying with a duly authorized warrant,The provisions contained within this article,other,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,152,and in no way shall obligate the Employer or any of its agents to violate any State or Federal statutes.,The provisions contained within this article,other,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,"Subject omitted in text, refers to provisions from preceding clause."
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"The BOARD shall not inquire about or demand proof of immigration or citizenship status, except as required by law.",The BOARD,management,management,shall,True,active,plain,prohibition,prohibition,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"the Board shall, in consultation with the UNION, develop appropriate guidance and resources of up to $200,000 per school year, to assist employees in planning for and navigating immigration issues.",the Board,management,worker,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"Upon written request, an employee shall be released for up to ten (10) unpaid working days one time during their employment in order to attend to immigration or citizenship status matters.",an employee,worker,worker,shall,False,passive,plain,obligation,right,False,1.0,leave,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,The days need not be taken consecutively.,The days,other,worker,need,True,passive,plain,prohibition,other,False,0.7,leave,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,The Employer may request verification of such absences and/or appropriate certified documentation.,The Employer,management,management,may,False,active,plain,permission,permission,True,0.3,leave,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"In the event that the BOARD is no longer permitted to employ an affected employee, the BOARD agrees to convert the affected employee’s termination to an unpaid leave of absence upon the employee’s return to work, provided the return to work takes place within two (2) calendar years for tenured teachers or within one (1) calendar year for all other employees.",the BOARD,management,worker,,False,active,plain,other,obligation,False,0.0,job_security,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"Specifically, upon the employee providing proper work authorization within the appropriate time frame, the BOARD agrees to reinstate the affected employee to the employee’s former position, if available, without loss of prior seniority",the BOARD,management,worker,,False,active,plain,other,obligation,False,0.0,job_security,missing period in source text
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"If the former position is not available, the BOARD agrees to reinstate the employee to substantially similar employment for which the employee is qualified, including the Reassigned Teacher Pool, at a salary no less than their pay prior to their separation.",the BOARD,management,worker,,False,active,plain,other,obligation,False,0.0,job_security,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"While separated, the employee shall earn no credit toward step advancement.",the employee,worker,management,shall,False,active,plain,obligation,obligation,True,1.0,compensation,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"Within thirty (30) days of the signing of this Agreement, the BOARD and the UNION shall send the following:",the BOARD and the UNION,other,management,shall,False,active,plain,obligation,obligation,True,1.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,153,"During the term of this Agreement, the UNION agrees not to strike nor to picket in any manner which would tend to disrupt the op",the UNION,worker,management,,True,active,plain,prohibition,prohibition,True,0.0,other,truncated at end of chunk
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,154,"During the term of this Agreement, the UNION agrees not to strike nor to picket in any manner which would tend to disrupt the operation of any public school in the city of Chicago or of the administrative offices or any other facility of the BOARD.",the UNION,worker,management,,True,active,plain,prohibition,prohibition,True,0.0,other,
chicago_public_schools__chicago_cps_cba_2019_24__49aa35c8,Chicago_CPS-CBA-2019-24.pdf,Chicago Public Schools,154,"During the term of this Agreement, the BOARD agrees not to engage in any lockout.",the BOARD,management,worker,,True,active,plain,prohibition,prohibition,True,0.0,other,
