time	elapsed_min	concurrency	active	done	queued
08:47:55	776.3	5	5	10	0
08:48:25	776.8	5	5	10	0
08:48:55	777.3	5	5	10	0
08:49:25	777.8	5	5	10	0
08:49:55	778.3	5	5	10	0
08:50:25	778.8	5	5	10	0
08:50:56	779.3	5	5	10	0
08:51:26	779.8	5	5	10	0
08:51:56	780.3	5	5	10	0
08:52:26	780.8	5	5	10	0
08:52:56	781.3	5	5	10	0
08:53:26	781.8	5	5	10	0
08:53:56	782.3	5	5	10	0
08:54:26	782.8	5	5	10	0
08:54:56	783.3	5	5	10	0
08:55:26	783.8	5	5	10	0
08:55:56	784.3	5	5	10	0
08:56:26	784.8	5	5	10	0
08:56:56	785.3	5	5	10	0
08:57:26	785.8	5	5	10	0
08:57:56	786.3	5	5	10	0
08:58:26	786.8	5	5	10	0
08:58:56	787.3	5	5	10	0
08:59:26	787.8	5	5	10	0
08:59:56	788.3	5	5	10	0
09:00:26	788.8	5	5	10	0
09:00:56	789.3	5	5	10	0
09:01:26	789.8	5	5	10	0
09:01:56	790.3	5	5	10	0
09:02:26	790.8	5	5	10	0
09:02:56	791.3	5	5	10	0
09:03:26	791.8	5	5	10	0
09:03:56	792.3	5	5	10	0
09:04:26	792.8	5	5	10	0
09:04:56	793.3	5	5	10	0
09:05:26	793.8	5	5	10	0
09:05:56	794.3	5	5	10	0
09:06:26	794.8	5	5	10	0
09:06:56	795.3	5	5	10	0
09:07:26	795.8	5	5	10	0
09:07:56	796.3	5	5	10	0
09:08:27	796.8	5	5	10	0
09:08:57	797.3	5	5	10	0
09:09:27	797.8	5	5	10	0
09:09:57	798.3	5	5	10	0
09:10:27	798.8	5	5	10	0
09:10:57	799.3	5	5	10	0
09:11:27	799.8	5	5	10	0
09:11:57	800.3	5	5	10	0
09:12:27	800.8	5	5	10	0
09:12:57	801.3	5	5	10	0
09:13:27	801.8	5	5	10	0
09:13:57	802.3	5	5	10	0
09:14:27	802.8	5	5	10	0
09:14:57	803.3	5	5	10	0
09:15:27	803.8	5	5	10	0
09:15:57	804.3	5	5	10	0
09:16:27	804.8	5	5	10	0
09:16:57	805.3	5	5	10	0
09:17:27	805.8	5	5	10	0
09:17:57	806.3	5	5	10	0
09:18:27	806.8	5	5	10	0
09:18:57	807.3	5	5	10	0
09:19:27	807.8	5	5	10	0
09:19:57	808.3	5	5	10	0
09:20:27	808.8	5	5	10	0
09:20:57	809.3	5	5	10	0
09:21:27	809.8	5	5	10	0
09:21:57	810.3	5	5	10	0
09:22:27	810.8	5	5	10	0
09:22:57	811.3	5	5	10	0
09:23:27	811.8	5	5	10	0
09:23:57	812.3	5	5	10	0
09:24:27	812.8	5	5	10	0
09:24:57	813.3	5	5	10	0
09:25:27	813.8	5	5	10	0
09:25:58	814.3	5	5	10	0
09:26:28	814.8	5	5	10	0
09:26:58	815.3	5	5	10	0
09:27:28	815.8	5	5	10	0
09:27:58	816.3	5	5	10	0
09:28:28	816.8	5	5	10	0
09:28:58	817.3	5	5	10	0
09:29:28	817.8	5	5	10	0
09:29:58	818.3	5	5	10	0
09:30:28	818.8	5	5	10	0
09:30:58	819.3	5	5	10	0
09:31:28	819.8	5	5	10	0
09:31:58	820.3	5	5	10	0
09:32:28	820.8	5	5	10	0
09:32:58	821.3	5	5	10	0
09:33:28	821.8	5	5	10	0
09:33:58	822.3	5	5	10	0
09:34:28	822.8	5	5	10	0
09:34:58	823.3	5	5	10	0
09:35:28	823.8	5	5	10	0
09:35:58	824.3	5	5	10	0
09:36:28	824.8	5	5	10	0
09:36:58	825.3	5	5	10	0
09:37:28	825.8	5	5	10	0
09:37:58	826.3	5	5	10	0
09:38:28	826.8	5	5	10	0
09:38:58	827.3	5	5	10	0
09:39:28	827.8	5	5	10	0
09:39:58	828.3	5	5	10	0
09:40:28	828.8	5	5	10	0
09:40:58	829.3	5	5	10	0
09:41:28	829.8	5	5	10	0
09:41:58	830.3	5	5	10	0
09:42:28	830.8	5	5	10	0
09:42:59	831.3	5	5	10	0
09:43:29	831.8	5	5	10	0
09:43:59	832.3	5	5	10	0
09:44:29	832.8	5	5	10	0
09:44:59	833.3	5	5	10	0
09:45:29	833.8	5	5	10	0
09:45:59	834.3	5	5	10	0
09:46:29	834.8	5	5	10	0
09:46:59	835.3	5	5	10	0
09:47:29	835.8	5	5	10	0
09:47:59	836.3	5	5	10	0
09:48:29	836.8	5	5	10	0
09:48:59	837.3	5	5	10	0
09:49:29	837.8	5	5	10	0
09:49:59	838.3	5	5	10	0
09:50:29	838.8	5	5	10	0
09:50:59	839.3	5	5	10	0
09:51:29	839.8	5	5	10	0
09:51:59	840.3	5	5	10	0
09:52:29	840.8	5	5	10	0
09:52:59	841.3	5	5	10	0
09:53:29	841.8	5	5	10	0
09:53:59	842.3	5	5	10	0
09:54:29	842.8	5	5	10	0
09:54:59	843.3	5	5	10	0
09:55:29	843.8	5	5	10	0
09:55:59	844.3	5	5	10	0
09:56:29	844.8	5	5	10	0
09:56:59	845.3	5	5	10	0
09:57:29	845.8	5	5	10	0
09:57:59	846.3	5	5	10	0
09:58:29	846.8	5	5	10	0
09:58:59	847.3	5	5	10	0
09:59:30	847.8	5	5	10	0
10:00:00	848.3	5	5	10	0
10:00:30	848.8	5	5	10	0
10:01:00	849.3	5	5	10	0
10:01:30	849.8	5	5	10	0
10:02:00	850.3	5	5	10	0
10:02:30	850.8	5	5	10	0
10:03:00	851.3	5	5	10	0
10:03:30	851.8	5	5	10	0
10:04:00	852.3	5	5	10	0
10:04:30	852.8	5	5	10	0
10:05:00	853.3	5	5	10	0
10:05:30	853.8	5	5	10	0
10:06:00	854.3	5	5	10	0
10:06:30	854.8	5	5	10	0
10:07:00	855.3	5	5	10	0
10:07:30	855.8	5	5	10	0
10:08:00	856.3	5	5	10	0
10:08:30	856.8	5	5	10	0
10:09:00	857.3	5	5	10	0
10:09:30	857.8	5	5	10	0
10:10:00	858.3	5	5	10	0
10:10:30	858.8	5	5	10	0
10:11:00	859.3	5	5	10	0
10:11:30	859.8	5	5	10	0
10:12:00	860.3	5	5	10	0
10:12:30	860.8	5	5	10	0
10:13:00	861.3	5	5	10	0
10:13:30	861.8	5	5	10	0
10:14:00	862.3	5	5	10	0
10:14:30	862.8	5	5	10	0
10:15:00	863.3	5	5	10	0
10:15:30	863.8	5	5	10	0
10:16:00	864.3	5	5	10	0
10:16:31	864.8	5	5	10	0
10:17:01	865.3	5	5	10	0
10:17:31	865.8	5	5	10	0
10:18:01	866.3	5	5	10	0
10:18:31	866.8	5	5	10	0
10:19:01	867.3	5	5	10	0
10:19:31	867.8	5	5	10	0
10:20:01	868.3	5	5	10	0
10:20:31	868.9	5	5	10	0
10:21:01	869.4	5	5	10	0
10:21:31	869.9	5	5	10	0
10:22:01	870.4	5	5	10	0
10:22:31	870.9	5	5	10	0
10:23:01	871.4	5	5	10	0
10:23:31	871.9	5	5	10	0
10:24:01	872.4	5	5	10	0
10:24:31	872.9	5	5	10	0
10:25:01	873.4	5	5	10	0
10:25:31	873.9	5	5	10	0
10:26:01	874.4	5	5	10	0
10:26:31	874.9	5	5	10	0
10:27:01	875.4	5	5	10	0
10:27:31	875.9	5	5	10	0
10:28:01	876.4	5	5	10	0
10:28:31	876.9	5	5	10	0
10:29:01	877.4	5	5	10	0
10:29:31	877.9	5	5	10	0
10:30:01	878.4	5	5	10	0
10:30:31	878.9	5	5	10	0
10:31:01	879.4	5	5	10	0
10:31:31	879.9	5	5	10	0
10:32:01	880.4	5	5	10	0
10:32:31	880.9	5	5	10	0
10:33:02	881.4	5	5	10	0
10:33:32	881.9	5	5	10	0
10:34:02	882.4	5	5	10	0
10:34:32	882.9	5	5	10	0
10:35:02	883.4	5	5	10	0
10:35:32	883.9	5	5	10	0
10:36:02	884.4	5	4	11	0
10:36:32	884.9	5	4	11	0
10:37:02	885.4	5	4	11	0
10:37:32	885.9	5	4	11	0
10:38:02	886.4	5	4	11	0
10:38:32	886.9	5	4	11	0
10:39:02	887.4	5	4	11	0
10:39:32	887.9	5	4	11	0
10:40:02	888.4	5	4	11	0
10:40:32	888.9	5	4	11	0
10:41:02	889.4	5	4	11	0
10:41:32	889.9	5	4	11	0
10:42:02	890.4	5	4	11	0
10:42:32	890.9	5	4	11	0
10:43:02	891.4	5	4	11	0
10:43:32	891.9	5	4	11	0
10:44:02	892.4	5	4	11	0
10:44:32	892.9	5	4	11	0
10:45:02	893.4	5	4	11	0
10:45:32	893.9	5	4	11	0
10:46:02	894.4	5	4	11	0
10:46:32	894.9	5	4	11	0
10:47:02	895.4	5	4	11	0
10:47:32	895.9	5	4	11	0
10:48:02	896.4	5	4	11	0
10:48:32	896.9	5	4	11	0
10:49:02	897.4	5	4	11	0
10:49:32	897.9	5	4	11	0
10:50:03	898.4	5	4	11	0
10:50:33	898.9	5	4	11	0
10:51:03	899.4	5	4	11	0
10:51:33	899.9	5	4	11	0
10:52:03	900.4	5	4	11	0
10:52:33	900.9	5	4	11	0
10:53:03	901.4	5	4	11	0
10:53:33	901.9	5	4	11	0
10:54:03	902.4	5	4	11	0
10:54:33	902.9	5	4	11	0
10:55:03	903.4	5	4	11	0
10:55:33	903.9	5	4	11	0
10:56:03	904.4	5	4	11	0
10:56:33	904.9	5	4	11	0
10:57:03	905.4	5	4	11	0
10:57:33	905.9	5	4	11	0
10:58:03	906.4	5	4	11	0
10:58:33	906.9	5	4	11	0
10:59:03	907.4	5	4	11	0
10:59:33	907.9	5	4	11	0
11:00:03	908.4	5	4	11	0
11:00:33	908.9	5	4	11	0
11:01:03	909.4	5	4	11	0
11:01:33	909.9	5	4	11	0
11:02:03	910.4	5	4	11	0
11:02:33	910.9	5	4	11	0
11:03:03	911.4	5	4	11	0
11:03:33	911.9	5	4	11	0
11:04:03	912.4	5	4	11	0
11:04:33	912.9	5	4	11	0
11:05:03	913.4	5	4	11	0
11:05:33	913.9	5	4	11	0
11:06:03	914.4	5	4	11	0
11:06:34	914.9	5	4	11	0
11:07:04	915.4	5	4	11	0
11:07:34	915.9	5	4	11	0
11:08:04	916.4	5	4	11	0
11:08:34	916.9	5	4	11	0
11:09:04	917.4	5	4	11	0
11:09:34	917.9	5	4	11	0
11:10:04	918.4	5	4	11	0
11:10:34	918.9	5	4	11	0
11:11:04	919.4	5	4	11	0
11:11:34	919.9	5	4	11	0
11:12:04	920.4	5	4	11	0
11:12:34	920.9	5	4	11	0
11:13:04	921.4	5	4	11	0
11:13:34	921.9	5	4	11	0
11:14:04	922.4	5	4	11	0
11:14:34	922.9	5	4	11	0
11:15:04	923.4	5	4	11	0
11:15:34	923.9	5	4	11	0
11:16:04	924.4	5	4	11	0
11:16:34	924.9	5	4	11	0
11:17:04	925.4	5	4	11	0
11:17:34	925.9	5	4	11	0
11:18:04	926.4	5	4	11	0
11:18:34	926.9	5	4	11	0
11:19:04	927.4	5	4	11	0
11:19:34	927.9	5	4	11	0
11:20:04	928.4	5	4	11	0
11:20:34	928.9	5	4	11	0
11:21:04	929.4	5	3	12	0
11:21:34	929.9	5	3	12	0
11:22:04	930.4	5	3	12	0
11:22:34	930.9	5	3	12	0
11:23:04	931.4	5	3	12	0
11:23:35	931.9	5	3	12	0
11:24:05	932.4	5	3	12	0
11:24:35	932.9	5	3	12	0
11:25:05	933.4	5	3	12	0
11:25:35	933.9	5	3	12	0
11:26:05	934.4	5	3	12	0
11:26:35	934.9	5	3	12	0
11:27:05	935.4	5	2	13	0
11:27:35	935.9	5	2	13	0
11:28:05	936.4	5	2	13	0
11:28:35	936.9	5	2	13	0
11:29:05	937.4	5	2	13	0
11:29:35	937.9	5	2	13	0
11:30:05	938.4	5	2	13	0
11:30:35	938.9	5	2	13	0
11:31:05	939.4	5	2	13	0
11:31:35	939.9	5	2	13	0
11:32:05	940.4	5	2	13	0
11:32:35	940.9	5	2	13	0
11:33:05	941.4	5	2	13	0
11:33:35	941.9	5	2	13	0
11:34:05	942.4	5	2	13	0
11:34:35	942.9	5	2	13	0
11:35:05	943.4	5	2	13	0
11:35:35	943.9	5	2	13	0
11:36:05	944.4	5	2	13	0
11:36:35	944.9	5	2	13	0
11:37:05	945.4	5	2	13	0
11:37:35	945.9	5	2	13	0
11:38:05	946.4	5	2	13	0
11:38:35	946.9	5	2	13	0
11:39:05	947.4	5	2	13	0
11:39:35	947.9	5	2	13	0
11:40:06	948.4	5	2	13	0
11:40:36	948.9	5	2	13	0
11:41:06	949.4	5	2	13	0
11:41:36	949.9	5	2	13	0
11:42:06	950.4	5	2	13	0
11:42:36	950.9	5	2	13	0
11:43:06	951.4	5	2	13	0
11:43:36	951.9	5	2	13	0
11:44:06	952.4	5	2	13	0
11:44:36	952.9	5	2	13	0
11:45:06	953.4	5	2	13	0
11:45:36	953.9	5	2	13	0
11:46:06	954.4	5	2	13	0
11:46:36	954.9	5	2	13	0
11:47:06	955.4	5	2	13	0
11:47:36	955.9	5	2	13	0
11:48:06	956.4	5	2	13	0
11:48:36	956.9	5	2	13	0
11:49:06	957.4	5	2	13	0
11:49:36	957.9	5	2	13	0
11:50:06	958.4	5	2	13	0
11:50:36	958.9	5	2	13	0
11:51:06	959.4	5	2	13	0
11:51:36	959.9	5	2	13	0
11:52:06	960.4	5	2	13	0
11:52:36	960.9	5	2	13	0
11:53:06	961.4	5	2	13	0
11:53:36	961.9	5	2	13	0
11:54:06	962.4	5	2	13	0
11:54:36	962.9	5	2	13	0
11:55:06	963.4	5	2	13	0
11:55:36	963.9	5	2	13	0
11:56:06	964.4	5	2	13	0
11:56:36	964.9	5	2	13	0
11:57:07	965.4	5	2	13	0
11:57:37	965.9	5	2	13	0
11:58:07	966.4	5	2	13	0
11:58:37	966.9	5	2	13	0
11:59:07	967.4	5	2	13	0
11:59:37	967.9	5	2	13	0
12:00:07	968.4	5	2	13	0
12:00:37	968.9	5	2	13	0
12:01:07	969.5	5	2	13	0
12:01:37	970.0	5	2	13	0
12:02:07	970.5	5	2	13	0
12:02:37	971.0	5	2	13	0
12:03:07	971.5	5	2	13	0
12:03:37	972.0	5	2	13	0
12:04:07	972.5	5	2	13	0
12:04:37	973.0	5	2	13	0
12:05:07	973.5	5	2	13	0
12:05:37	974.0	5	2	13	0
12:06:07	974.5	5	2	13	0
12:06:37	975.0	5	2	13	0
12:07:07	975.5	5	2	13	0
12:07:37	976.0	5	2	13	0
12:08:07	976.5	5	2	13	0
12:08:37	977.0	5	2	13	0
12:09:07	977.5	5	2	13	0
12:09:37	978.0	5	2	13	0
12:10:07	978.5	5	2	13	0
12:10:37	979.0	5	2	13	0
12:11:07	979.5	5	2	13	0
12:11:37	980.0	5	2	13	0
12:12:07	980.5	5	2	13	0
12:12:37	981.0	5	2	13	0
12:13:07	981.5	5	2	13	0
12:13:37	982.0	5	2	13	0
12:14:08	982.5	5	2	13	0
12:14:38	983.0	5	2	13	0
12:15:08	983.5	5	2	13	0
12:15:38	984.0	5	2	13	0
12:16:08	984.5	5	2	13	0
12:16:38	985.0	5	2	13	0
12:17:08	985.5	5	2	13	0
12:17:38	986.0	5	2	13	0
12:18:08	986.5	5	2	13	0
12:18:38	987.0	5	2	13	0
12:19:08	987.5	5	2	13	0
12:19:38	988.0	5	2	13	0
12:20:08	988.5	5	2	13	0
12:20:38	989.0	5	2	13	0
12:21:08	989.5	5	1	14	0
12:21:38	990.0	5	1	14	0
12:22:08	990.5	5	1	14	0
12:22:38	991.0	5	1	14	0
12:23:08	991.5	5	1	14	0
12:23:38	992.0	5	1	14	0
12:24:08	992.5	5	1	14	0
12:24:38	993.0	5	1	14	0
12:25:08	993.5	5	1	14	0
12:25:38	994.0	5	1	14	0
12:26:08	994.5	5	1	14	0
12:26:38	995.0	5	1	14	0
ALL_DONE 15 docs at 12:26:53 (elapsed 995 min)
